state,state_case,veh_crash,pedestrians,motorists_involved,rural_urban,latitude,longitude,fatalities,drunk_drivers,state_name,city_name,lighting_name,city,day,month,year,hour,minute,light_conditions
1,10001,2,0,1,1,33.59133056,-86.1319,1,0,AL,LINCOLN,Dawn,1870,5,1,2018,6,0,4
1,10002,1,0,2,2,33.80918611,-87.2898,2,0,AL,JASPER,Dark Not Lighted,1780,8,1,2018,0,48,2
1,10003,2,0,2,1,32.76773611,-86.564,1,0,AL,Unknown,Dark Not Lighted,0,8,1,2018,22,50,2
1,10004,1,0,2,1,31.02780556,-87.6432,1,0,AL,Unknown,Daylight,0,9,1,2018,13,2,1
1,10005,2,0,2,2,33.33210278,-86.9938,1,0,AL,BESSEMER,Daylight,330,19,1,2018,7,9,1
1,10006,2,1,1,1,34.33426389,-85.8319,1,0,AL,Unknown,Dark Not Lighted,0,19,1,2018,22,8,2
1,10007,1,1,1,2,30.68679444,-88.1268,1,0,AL,MOBILE,Daylight,2100,21,1,2018,9,13,1
1,10008,2,1,1,2,33.47605556,-86.9264,1,0,AL,Unknown,Dark Not Lighted,0,23,1,2018,0,32,2
1,10009,1,0,1,2,30.67824444,-88.1274,1,1,AL,MOBILE,Dark Lighted,2100,27,1,2018,0,35,3
1,10010,1,1,1,2,33.41248333,-86.8066,1,0,AL,Unknown,Dark Not Lighted,0,28,1,2018,22,15,2
1,10011,3,0,4,1,33.62233333,-85.605,1,0,AL,Unknown,Daylight,0,28,1,2018,12,0,1
1,10012,1,0,1,2,34.748000000000005,-86.7889,1,1,AL,Unknown,Dark Not Lighted,9997,1,1,2018,22,47,2
1,10013,3,0,4,1,34.69701944,-86.3776,2,0,AL,GURLEY,Dark Lighted,1508,1,1,2018,20,5,3
1,10014,2,0,2,1,32.66133611,-87.5465,1,1,AL,Unknown,Dark Not Lighted,0,2,1,2018,21,5,2
1,10015,1,0,2,1,33.79911389,-86.3405,1,0,AL,Unknown,Daylight,0,2,1,2018,14,30,1
1,10016,1,0,2,1,34.25033333,-86.8815,1,1,AL,Unknown,Daylight,0,3,1,2018,16,45,1
1,10017,1,1,1,1,33.92585833,-86.6046,1,0,AL,Unknown,Daylight,0,4,1,2018,13,22,1
1,10018,2,0,3,1,34.06671111,-86.7624,1,0,AL,HANCEVILLE,Dusk,1560,4,1,2018,16,44,5
1,10019,1,0,2,2,32.33431389,-86.2711,1,1,AL,MONTGOMERY,Dark Lighted,2130,5,1,2018,2,0,3
1,10020,2,0,2,1,34.68191389,-87.5908,1,0,AL,Unknown,Daylight,0,5,1,2018,6,10,1
1,10021,2,0,5,2,34.77103611,-86.5857,1,0,AL,HUNTSVILLE,Daylight,1730,5,1,2018,8,50,1
1,10022,2,0,4,1,34.20114722,-85.6216,1,0,AL,Unknown,Daylight,0,5,1,2018,9,9,1
1,10023,2,0,2,1,34.91951667,-87.5319,1,0,AL,Unknown,Daylight,0,5,1,2018,12,15,1
1,10024,2,0,5,2,33.70040833,-86.5138,1,0,AL,Unknown,Dark Not Lighted,9997,5,1,2018,22,20,2
1,10025,2,0,5,1,31.44216389,-86.9313,1,0,AL,EVERGREEN,Daylight,1080,5,1,2018,14,13,1
1,10026,1,0,2,1,33.65479722,-85.5546,1,1,AL,HEFLIN,Dark Not Lighted,1620,7,1,2018,18,18,2
1,10027,1,1,1,2,33.58796944,-86.6994,1,0,AL,BIRMINGHAM,Dark Lighted,350,8,1,2018,2,40,3
1,10028,2,0,3,1,33.11219167,-86.5993,1,0,AL,Unknown,Daylight,0,8,1,2018,7,25,1
1,10029,1,0,2,1,34.84876667,-87.3226,1,1,AL,Unknown,Dark Not Lighted,0,8,1,2018,23,35,2
1,10030,2,0,2,2,34.83626667,-86.4659,1,0,AL,Unknown,Daylight,0,9,1,2018,7,15,1
1,10031,2,0,3,1,34.53574722,-86.9088,1,0,AL,DECATUR,Dark Lighted,890,10,1,2018,20,58,3
1,10032,1,1,1,2,30.65939167,-88.1103,1,0,AL,MOBILE,Dark Lighted,2100,10,1,2018,17,58,3
1,10033,1,0,1,2,34.215125,-86.8296,1,0,AL,Unknown,Dark Not Lighted,0,10,1,2018,22,40,2
1,10034,1,1,1,2,34.56191111,-87.0072,1,0,AL,DECATUR,Dark Lighted,890,11,1,2018,5,41,3
1,10035,2,0,3,1,32.59588889,-86.056,1,0,AL,Unknown,Daylight,0,11,1,2018,12,55,1
1,10036,1,0,1,1,33.46924167,-87.98700000000001,1,0,AL,Unknown,Dark Not Lighted,0,11,1,2018,22,0,2
1,10037,1,0,1,1,32.58283611,-86.2462,1,1,AL,Unknown,Dark Not Lighted,0,12,1,2018,0,40,2
1,10038,1,0,3,2,32.40756389,-85.0482,1,0,AL,PHENIX CITY,Dawn,2440,12,1,2018,6,55,4
1,10039,2,0,2,1,31.66978889,-85.8174,1,0,AL,Unknown,Dark Not Lighted,0,12,1,2018,6,0,2
1,10040,1,0,2,2,30.71172222,-88.0781,2,1,AL,MOBILE,Daylight,2100,13,1,2018,8,15,1
1,10041,1,0,1,1,34.86742778,-86.8934,1,0,AL,Unknown,Dark Not Lighted,0,13,1,2018,23,30,2
1,10042,1,0,1,1,32.5914,-88.1829,1,0,AL,LIVINGSTON,Dark Lighted,1920,14,1,2018,4,39,3
1,10043,2,0,3,2,33.66801667,-86.5804,1,0,AL,TRUSSVILLE,Dawn,3080,15,1,2018,6,20,4
1,10044,2,0,3,1,34.85118611,-87.7532,2,0,AL,Unknown,Daylight,0,15,1,2018,15,35,1
1,10045,2,0,4,1,34.68965556,-85.5711,1,0,AL,Unknown,Dark Not Lighted,0,15,1,2018,18,25,2
1,10046,2,0,3,2,32.464275,-85.0249,1,0,AL,PHENIX CITY,Daylight,2440,15,1,2018,11,5,1
1,10047,2,0,2,2,30.81046111,-88.0714,1,1,AL,MOBILE,Dark Lighted,2100,16,1,2018,18,30,3
1,10048,2,0,2,1,31.64838611,-85.462,1,1,AL,Unknown,Dark Not Lighted,0,16,1,2018,19,35,2
1,10049,1,0,5,1,31.16763056,-86.6018,1,0,AL,Unknown,Daylight,0,17,1,2018,13,45,1
1,10050,2,0,2,2,30.78754722,-88.2876,1,0,AL,Unknown,Daylight,0,17,1,2018,14,10,1
1,10051,1,0,1,1,31.96916667,-87.8709,1,1,AL,Unknown,Daylight,0,18,1,2018,15,30,1
1,10052,1,0,1,1,33.83530278,-86.5676,1,0,AL,Unknown,Daylight,0,18,1,2018,13,20,1
1,10053,2,0,2,2,33.57423889,-86.9069,1,0,AL,Unknown,Dark Lighted,20,19,1,2018,17,47,3
1,10054,1,0,1,1,32.52067222,-85.2549,1,0,AL,Unknown,Daylight,0,19,1,2018,10,26,1
1,10055,1,1,2,2,31.77070556,-85.9169,1,0,AL,Unknown,Dark Not Lighted,0,20,1,2018,17,30,2
1,10056,1,0,1,2,33.75673056,-86.6394,1,0,AL,Unknown,Dark Not Lighted,0,20,1,2018,2,31,2
1,10057,1,0,1,1,33.75818333,-86.4446,1,0,AL,Unknown,Dark Not Lighted,0,20,1,2018,21,41,2
1,10058,1,0,2,2,34.71711389,-87.7463,1,1,AL,Unknown,Dark Not Lighted,0,21,1,2018,6,12,2
1,10059,5,0,7,1,30.5195,-87.7084,3,0,AL,SUMMERDALE,Daylight,2890,22,1,2018,13,5,1
1,10060,1,0,1,1,34.88531111,-86.8935,1,0,AL,Unknown,Daylight,0,22,1,2018,12,45,1
1,10061,1,1,1,2,32.49865,-85.0448,1,0,AL,PHENIX CITY,Dark Lighted,2440,24,1,2018,6,26,3
1,10062,1,0,1,1,30.88675278,-87.7233,1,1,AL,Unknown,Dark Not Lighted,0,24,1,2018,6,0,2
1,10063,1,0,1,1,33.23928889,-85.4825,1,0,AL,Unknown,Daylight,0,25,1,2018,7,34,1
1,10064,1,0,1,1,33.81288889,-86.3843,1,1,AL,Unknown,Daylight,0,26,1,2018,12,45,1
1,10065,2,0,2,1,31.47376389,-87.3512,1,0,AL,Unknown,Daylight,0,26,1,2018,15,30,1
1,10066,1,0,1,1,33.90531667,-87.5702,1,0,AL,Unknown,Dawn,0,27,1,2018,6,44,4
1,10067,1,0,1,2,33.46140556,-86.9154,1,0,AL,MIDFIELD,Dark Lighted,2052,27,1,2018,23,50,3
1,10068,2,0,2,1,33.922925,-87.0705,2,1,AL,Unknown,Dark Not Lighted,0,27,1,2018,20,15,2
1,10069,2,0,2,1,32.42993333,-86.9498,2,1,AL,Unknown,Daylight,0,28,1,2018,7,5,1
1,10070,1,0,1,1,33.79005833,-86.3456,1,0,AL,Unknown,Dark Not Lighted,0,29,1,2018,4,45,2
1,10071,1,0,2,2,32.40755833,-87.0119,2,1,AL,SELMA,Daylight,2760,29,1,2018,6,15,1
1,10072,1,0,1,1,31.03475278,-87.4675,1,0,AL,Unknown,Daylight,0,31,1,2018,12,8,1
1,10073,1,0,1,1,34.12429722,-86.0728,1,0,AL,Unknown,Daylight,0,31,1,2018,14,42,1
1,10074,1,0,2,1,32.826225,-87.8486,2,0,AL,Unknown,Daylight,0,1,2,2018,7,50,1
1,10075,1,0,1,1,32.37450833,-86.9339,1,0,AL,Unknown,Daylight,0,1,2,2018,15,10,1
1,10076,2,0,2,2,33.2814,-86.8005,1,0,AL,PELHAM,Dark Lighted,2405,22,2,2018,21,20,3
1,10077,1,1,1,2,30.55615833,-88.2073,1,0,AL,Unknown,Dark Not Lighted,0,12,2,2018,3,14,2
1,10078,2,0,3,1,32.85683611,-87.9403,1,0,AL,Unknown,Dark Not Lighted,0,7,2,2018,3,15,2
1,10079,2,0,1,2,33.14205833,-86.7493,1,0,AL,CALERA,Daylight,530,5,2,2018,15,26,1
1,10080,2,1,1,2,32.39534444,-86.3163,1,1,AL,MONTGOMERY,Dark Not Lighted,2130,19,1,2018,21,11,2
1,10081,1,0,2,1,32.893075,-87.9524,1,1,AL,Unknown,Dark Not Lighted,0,31,1,2018,20,45,2
1,10082,2,0,3,2,32.36296111,-86.0457,1,1,AL,Unknown,Dark Not Lighted,0,2,2,2018,20,35,2
1,10083,2,0,3,1,30.77721667,-88.1421,1,1,AL,PRICHARD,Dark Lighted,2550,2,2,2018,21,29,3
1,10084,3,0,3,1,32.45761944,-87.929,1,0,AL,Unknown,Daylight,0,2,2,2018,17,5,1
1,10085,1,0,1,1,32.825075,-86.8117,1,0,AL,Unknown,Daylight,0,2,2,2018,6,50,1
1,10086,1,0,1,1,32.52202778,-85.3822,1,1,AL,Unknown,Daylight,0,3,2,2018,6,41,1
1,10087,1,0,1,1,32.32701111,-86.936,1,1,AL,Unknown,Dark Not Lighted,0,3,2,2018,21,30,2
1,10088,1,0,1,2,32.34697222,-86.0742,1,1,AL,PIKE ROAD,Dark Not Lighted,2465,4,2,2018,1,0,2
1,10089,1,0,1,1,34.71551389,-87.6524,1,0,AL,MUSCLE SHOALS,Dark Not Lighted,2190,4,2,2018,1,43,2
1,10090,2,0,3,2,30.66535833,-88.1444,1,1,AL,MOBILE,Dark Lighted,2100,7,2,2018,20,15,3
1,10091,1,0,1,1,32.60822222,-86.3946,1,1,AL,Unknown,Dark Not Lighted,0,8,2,2018,22,38,2
1,10092,1,0,1,2,32.51379722,-86.2125,1,1,AL,WETUMPKA,Daylight,3270,8,2,2018,14,15,1
1,10093,1,0,1,2,34.60163611,-87.01100000000001,1,1,AL,DECATUR,Dark Lighted,890,8,2,2018,3,31,3
1,10094,3,1,3,2,34.85969444,-87.5251,1,0,AL,KILLEN,Dark Not Lighted,1806,8,2,2018,18,23,2
1,10095,1,0,1,1,33.95126667,-87.3291,1,0,AL,Unknown,Daylight,0,8,2,2018,6,50,1
1,10096,1,0,1,1,32.53913611,-87.7761,1,0,AL,Unknown,Daylight,0,9,2,2018,9,35,1
1,10097,2,0,3,2,33.24762778,-86.3385,1,1,AL,Unknown,Dark Not Lighted,0,9,2,2018,18,30,2
1,10098,2,0,2,1,32.30765,-87.2374,1,1,AL,Unknown,Daylight,0,10,2,2018,15,45,1
1,10099,1,0,4,1,33.56731111,-85.9686,1,0,AL,Unknown,Daylight,0,10,2,2018,12,35,1
1,10100,1,0,2,1,33.88550556,-86.2497,1,1,AL,Unknown,Daylight,0,11,2,2018,14,5,1
1,10101,1,0,1,2,34.32850556,-86.3261,1,0,AL,GUNTERSVILLE,Daylight,1500,11,2,2018,14,21,1
1,10102,2,0,2,2,31.19454167,-85.3245,1,0,AL,COWARTS,Dark Not Lighted,802,11,2,2018,17,40,2
1,10103,1,1,4,1,33.59419167,-86.1221,1,0,AL,LINCOLN,Dark Not Lighted,1870,12,2,2018,18,14,2
1,10104,2,0,2,1,32.66709722,-85.7947,1,0,AL,Unknown,Daylight,0,12,2,2018,6,47,1
1,10105,1,0,3,1,33.80969444,-87.8017,1,0,AL,Unknown,Daylight,0,12,2,2018,13,15,1
1,10106,2,0,2,1,31.21680278,-85.1914,1,0,AL,Unknown,Daylight,0,13,2,2018,7,20,1
1,10107,1,0,1,1,34.36038056,-87.6025,1,0,AL,Unknown,Dark Not Lighted,0,14,2,2018,17,30,2
1,10109,1,0,1,2,33.42483333,-86.1454,1,0,AL,TALLADEGA,Daylight,2910,15,2,2018,9,30,1
1,10110,1,0,3,1,34.04458333,-86.9507,1,0,AL,Unknown,Dark Not Lighted,0,15,2,2018,19,30,2
1,10111,1,0,3,2,34.72068611,-86.74600000000001,1,0,AL,MADISON,Daylight,1970,12,2,2018,17,25,1
1,10112,1,0,1,1,34.488075,-88.0457,1,0,AL,Unknown,Dark Not Lighted,0,17,2,2018,22,15,2
1,10113,1,1,2,2,32.60624444,-85.4253,1,0,AL,AUBURN,Dark Not Lighted,200,18,2,2018,0,40,2
1,10114,1,0,2,1,32.34393611,-85.2532,1,1,AL,Unknown,Dark Not Lighted,0,18,2,2018,19,10,2
1,10115,1,1,3,1,31.11956944,-88.1086,1,0,AL,Unknown,Dark Not Lighted,0,19,2,2018,20,15,2
1,10116,2,0,2,1,30.69036944,-87.505,1,0,AL,Unknown,Daylight,0,21,2,2018,11,50,1
1,10117,1,0,2,1,33.88346944,-85.6324,1,0,AL,Unknown,Daylight,0,21,2,2018,12,53,1
1,10118,1,0,1,1,31.42843333,-87.109,1,1,AL,Unknown,Dark Not Lighted,0,21,2,2018,21,32,2
1,10119,2,0,4,2,34.42733333,-86.2614,1,0,AL,Unknown,Daylight,0,23,2,2018,12,2,1
1,10120,3,0,4,2,33.40974444,-86.936,1,0,AL,BESSEMER,Dark Lighted,330,23,2,2018,18,55,3
1,10121,3,0,5,2,34.54055833,-86.919,1,1,AL,DECATUR,Daylight,890,23,2,2018,16,31,1
1,10122,1,0,1,1,34.17080278,-85.7947,1,0,AL,LEESBURG,Daylight,1852,23,2,2018,15,30,1
1,10124,2,0,3,1,30.2387,-87.8877,1,0,AL,Unknown,Dark Lighted,0,23,2,2018,20,50,3
1,10125,1,1,1,2,32.4795,-85.0307,1,0,AL,PHENIX CITY,Dark Lighted,2440,24,2,2018,21,42,3
1,10126,2,0,6,2,34.75880556,-86.4744,1,0,AL,Unknown,Daylight,0,24,2,2018,13,50,1
1,10127,3,0,4,2,33.50921944,-86.8492,1,0,AL,BIRMINGHAM,Daylight,350,24,2,2018,14,42,1
1,10128,1,0,1,1,32.52511944,-85.3031,1,0,AL,Unknown,Daylight,0,25,2,2018,19,5,1
1,10129,1,0,1,1,33.57270278,-86.449,1,0,AL,Unknown,Daylight,0,25,2,2018,8,44,1
1,10130,2,0,2,1,33.96187778,-87.2138,1,0,AL,Unknown,Dark Not Lighted,0,27,2,2018,5,30,2
1,10131,1,0,1,1,33.97631389,-85.4773,1,0,AL,Unknown,Dawn,0,28,2,2018,6,8,4
1,10132,1,0,1,2,33.53423611,-86.7688,1,0,AL,BIRMINGHAM,Daylight,350,28,2,2018,6,29,1
1,10133,1,0,1,1,34.03749167,-85.6109,1,0,AL,Unknown,Daylight,0,1,3,2018,7,40,1
1,10134,1,0,1,1,33.68640833,-85.8883,1,0,AL,Unknown,Dark Not Lighted,0,1,3,2018,18,10,2
1,10135,2,0,3,1,33.85486667,-87.1855,1,0,AL,Unknown,Dark Not Lighted,0,1,3,2018,21,5,2
1,10136,1,0,1,1,33.80736111,-87.14200000000001,1,1,AL,Unknown,Dark Not Lighted,0,2,3,2018,3,0,2
1,10137,3,0,4,2,32.39230278,-86.1716,1,0,AL,MONTGOMERY,Daylight,2130,2,3,2018,13,54,1
1,10138,1,0,1,1,34.27328333,-86.0326,1,0,AL,CROSSVILLE,Daylight,810,6,3,2018,7,0,1
1,10139,3,0,3,1,33.08669444,-87.6796,1,0,AL,Unknown,Daylight,0,23,2,2018,9,31,1
1,10140,2,0,3,1,34.10760278,-86.8663,1,1,AL,Unknown,Dark Not Lighted,0,25,2,2018,2,55,2
1,10141,6,1,7,2,33.51941111,-86.85799999999999,1,0,AL,BIRMINGHAM,Dark Not Lighted,350,5,3,2018,21,6,2
1,10142,1,1,1,1,31.5473,-86.88,1,0,AL,Unknown,Dark Not Lighted,0,25,3,2018,23,0,2
1,10143,1,1,1,2,32.32654722,-86.2957,1,0,AL,MONTGOMERY,Dark Lighted,2130,5,3,2018,20,4,3
1,10144,1,1,1,2,34.22774722,-86.2598,1,0,AL,ALBERTVILLE,Dark Not Lighted,50,6,3,2018,21,10,2
1,10145,2,0,5,2,30.65857778,-88.1119,1,0,AL,MOBILE,Dusk,2100,6,3,2018,18,0,5
1,10146,1,1,1,2,32.436025,-86.9914,1,0,AL,Unknown,Dark Not Lighted,0,9,3,2018,18,20,2
1,10147,2,0,2,2,33.69628333,-86.7012,2,0,AL,Unknown,Daylight,0,11,3,2018,17,38,1
1,10148,1,0,1,2,34.591475,-86.5627,1,0,AL,HUNTSVILLE,Dark Lighted,1730,11,3,2018,20,20,3
1,10149,1,0,3,1,31.0428,-87.20700000000001,1,0,AL,Unknown,Dusk,0,11,3,2018,18,45,5
1,10150,1,0,2,2,33.21592778,-87.5633,1,0,AL,TUSCALOOSA,Daylight,3050,12,3,2018,16,47,1
1,10151,2,0,2,1,32.68163333,-85.31299999999999,1,1,AL,OPELIKA,Daylight,2340,13,3,2018,17,40,1
1,10152,1,1,1,2,33.82590833,-85.7694,1,0,AL,JACKSONVILLE,Dark Lighted,1770,6,2,2018,20,8,3
1,10153,1,0,1,1,31.35807778,-86.3444,1,1,AL,Unknown,Daylight,0,22,2,2018,14,45,1
1,10154,2,0,2,2,33.561925,-86.8568,1,1,AL,BIRMINGHAM,Dark Not Lighted,350,23,2,2018,21,45,2
1,10155,1,0,3,2,31.43478611,-85.6443,1,1,AL,OZARK,Daylight,2380,27,2,2018,16,50,1
1,10156,1,0,1,2,31.00581389,-85.4096,1,1,AL,Unknown,Daylight,0,1,3,2018,5,50,1
1,10157,1,0,1,1,32.87562778,-87.869,1,1,AL,Unknown,Dark Not Lighted,0,4,3,2018,4,45,2
1,10158,2,0,3,1,31.73064167,-86.1967,1,0,AL,Unknown,Daylight,0,6,3,2018,13,30,1
1,10159,2,0,5,1,32.80717778,-86.7752,1,1,AL,Unknown,Daylight,0,8,3,2018,5,50,1
1,10160,1,1,1,2,33.57373889,-86.5265,1,0,AL,LEEDS,Dawn,1850,9,3,2018,6,21,4
1,10161,2,0,3,2,32.35914167,-86.3069,1,0,AL,MONTGOMERY,Dark Lighted,2130,10,3,2018,17,54,3
1,10162,1,1,1,2,33.48879444,-86.7867,1,0,AL,BIRMINGHAM,Dark Lighted,350,13,3,2018,19,47,3
1,10163,2,0,2,2,31.30093056,-87.5028,1,0,AL,Unknown,Daylight,0,15,3,2018,17,8,1
1,10164,2,0,2,1,34.10373611,-86.7111,2,1,AL,Unknown,Daylight,0,15,3,2018,7,25,1
1,10165,1,0,1,2,33.31285556,-86.6576,1,0,AL,Unknown,Daylight,0,15,3,2018,6,28,1
1,10166,1,0,1,2,30.55286944,-87.7407,1,1,AL,SILVERHILL,Dark Not Lighted,2800,16,3,2018,5,5,2
1,10167,1,0,1,1,33.90701944,-87.3604,1,1,AL,Unknown,Daylight,0,16,3,2018,15,40,1
1,10168,1,1,2,1,34.66488056,-87.5507,1,0,AL,Unknown,Dark Not Lighted,0,17,3,2018,20,20,2
1,10169,2,0,2,1,33.39891389,-85.3746,1,0,AL,Unknown,Daylight,0,17,3,2018,15,30,1
1,10170,1,0,1,1,32.39745556,-85.5102,1,1,AL,Unknown,Daylight,0,17,3,2018,7,56,1
1,10171,1,0,2,1,32.33630278,-85.1499,1,0,AL,Unknown,Daylight,0,17,3,2018,8,56,1
1,10172,1,0,1,2,34.79119167,-87.0186,1,0,AL,Unknown,Daylight,0,18,3,2018,7,0,1
1,10173,2,0,6,1,34.96262778,-86.8271,1,0,AL,Unknown,Daylight,0,18,3,2018,10,25,1
1,10174,1,0,1,2,33.94028056,-86.434,1,0,AL,Unknown,Daylight,0,18,3,2018,16,20,1
1,10175,1,0,1,1,33.26276667,-87.31,1,0,AL,BROOKWOOD,Daylight,505,20,3,2018,15,41,1
1,10176,1,0,1,2,34.76191389,-86.8444,1,0,AL,Unknown,Daylight,0,21,3,2018,8,40,1
1,10177,1,0,1,1,33.68372222,-85.3736,1,0,AL,Unknown,Daylight,0,21,3,2018,10,15,1
1,10178,2,0,2,1,33.91669167,-86.7112,1,0,AL,Unknown,Daylight,0,21,3,2018,14,40,1
1,10179,2,0,4,2,34.71346389,-87.7112,1,0,AL,TUSCUMBIA,Daylight,3060,22,3,2018,12,17,1
1,10180,1,0,1,1,32.11009722,-85.6995,1,1,AL,Unknown,Dark Not Lighted,0,23,3,2018,0,1,2
1,10181,1,0,1,1,34.15623611,-86.1997,1,0,AL,Unknown,Daylight,0,23,3,2018,16,0,1
1,10182,2,0,6,2,32.351475,-86.3234,3,0,AL,MONTGOMERY,Daylight,2130,24,3,2018,16,30,1
1,10183,1,1,1,2,30.56713889,-87.8693,1,1,AL,Unknown,Daylight,0,25,3,2018,12,20,1
1,10184,1,0,1,1,31.73076944,-88.0076,1,1,AL,Unknown,Dark Not Lighted,0,25,3,2018,19,25,2
1,10185,2,0,2,1,32.30036667,-86.4432,1,0,AL,MONTGOMERY,Dark Not Lighted,2130,26,3,2018,20,52,2
1,10186,2,1,2,2,34.71256389,-86.6133,1,0,AL,HUNTSVILLE,Dark Not Lighted,1730,26,3,2018,6,5,2
1,10187,2,0,2,2,30.73093056,-88.1614,2,0,AL,MOBILE,Dark Not Lighted,2100,27,3,2018,20,49,2
1,10188,1,0,1,1,31.36856389,-86.104,1,0,AL,Unknown,Daylight,0,27,3,2018,13,0,1
1,10189,1,0,1,1,34.78634444,-87.6983,1,0,AL,FLORENCE,Dark Not Lighted,1200,27,3,2018,19,46,2
1,10190,2,0,2,1,31.174025,-85.2346,1,0,AL,ASHFORD,Daylight,140,28,3,2018,6,55,1
1,10191,1,0,1,2,33.63294444,-85.7337,1,0,AL,Unknown,Dark Not Lighted,0,28,3,2018,23,50,2
1,10192,2,0,3,2,33.48002778,-86.775,1,0,AL,MOUNTAIN BROOK,Daylight,2170,28,3,2018,14,38,1
1,10193,1,0,1,1,33.94566389,-87.5,1,0,AL,Unknown,Daylight,0,29,3,2018,10,30,1
1,10194,2,0,3,2,33.40871389,-86.1337,1,1,AL,TALLADEGA,Dark Lighted,2910,29,3,2018,22,15,3
1,10195,2,0,2,2,32.39292778,-86.1985,1,0,AL,MONTGOMERY,Dark Lighted,2130,30,3,2018,19,50,3
1,10196,2,0,1,2,33.40315833,-86.9658,1,0,AL,BESSEMER,Daylight,330,30,3,2018,14,43,1
1,10197,1,1,2,2,33.47254444,-86.883,1,1,AL,BIRMINGHAM,Daylight,350,31,3,2018,14,45,1
1,10198,2,0,3,1,34.57266389,-87.2685,1,0,AL,Unknown,Daylight,0,1,4,2018,13,0,1
1,10199,1,0,1,1,32.53718333,-85.8662,1,0,AL,TALLASSEE,Dark Not Lighted,2940,2,4,2018,3,16,2
1,10200,1,0,1,1,32.96140833,-86.2056,1,1,AL,Unknown,Dark Not Lighted,0,8,4,2018,0,24,2
1,10201,1,0,1,2,32.899775,-86.632,1,0,AL,Unknown,Daylight,0,5,4,2018,11,50,1
1,10202,1,0,5,1,33.59755556,-86.3417,1,0,AL,Unknown,Daylight,0,8,4,2018,15,8,1
1,10203,2,0,3,1,33.63547778,-85.5355,2,0,AL,Unknown,Dark Not Lighted,0,11,4,2018,0,8,2
1,10204,1,0,1,2,33.594175,-86.6588,1,0,AL,Unknown,Dark Not Lighted,0,14,4,2018,5,5,2
1,10205,3,0,5,2,30.68443889,-87.9982,1,0,AL,Unknown,Dark Lighted,0,14,4,2018,21,45,3
1,10206,1,0,2,2,30.77965833,-88.0979,2,0,AL,CHICKASAW,Dawn,670,15,4,2018,5,24,4
1,10207,1,0,1,1,31.40818056,-87.0155,1,0,AL,Unknown,Daylight,0,16,4,2018,11,49,1
1,10208,1,0,1,2,32.84287222,-86.5952,1,0,AL,CLANTON,Daylight,700,20,4,2018,11,44,1
1,10209,2,0,5,2,33.60241944,-86.307,1,0,AL,Unknown,Dark Not Lighted,0,21,4,2018,21,6,2
1,10210,2,0,3,2,33.5987,-86.5372,1,0,AL,MOODY,Daylight,2136,11,1,2018,8,44,1
1,10211,2,0,3,1,34.05328611,-86.2929,1,1,AL,Unknown,Dark Not Lighted,0,30,3,2018,19,23,2
1,10212,1,0,1,1,31.79306389,-86.7317,1,0,AL,Unknown,Dark Not Lighted,0,30,3,2018,19,30,2
1,10213,2,0,2,2,33.46141389,-86.9087,1,0,AL,MIDFIELD,Dark Lighted,2052,31,3,2018,21,3,3
1,10214,1,0,4,1,30.98842222,-88.3258,1,0,AL,Unknown,Daylight,0,31,3,2018,18,9,1
1,10215,1,0,2,2,34.78087222,-86.5366,2,1,AL,HUNTSVILLE,Daylight,1730,1,4,2018,6,28,1
1,10216,1,1,3,1,33.46426111,-87.6365,1,0,AL,Unknown,Daylight,0,1,4,2018,17,0,1
1,10217,2,0,3,2,33.81929722,-87.3114,1,0,AL,JASPER,Dark Not Lighted,1780,6,4,2018,5,20,2
1,10218,1,0,2,1,33.87103889,-86.5699,2,0,AL,Unknown,Daylight,0,6,4,2018,15,46,1
1,10219,1,0,2,1,32.53886111,-86.4912,1,1,AL,Unknown,Dark Lighted,0,6,4,2018,20,33,3
1,10220,1,0,1,1,31.86678611,-85.3692,1,1,AL,Unknown,Dark Not Lighted,0,6,4,2018,22,0,2
1,10221,1,0,3,1,33.85438056,-86.6588,1,0,AL,Unknown,Dark Not Lighted,0,6,4,2018,22,23,2
1,10222,2,0,3,1,31.97213333,-87.6309,1,0,AL,PINE HILL,Daylight,2490,8,4,2018,18,16,1
1,10223,2,0,2,1,34.10734444,-85.8727,1,0,AL,Unknown,Daylight,0,9,4,2018,14,10,1
1,10224,2,0,2,1,31.138275,-85.65,1,0,AL,Unknown,Dark Not Lighted,0,9,4,2018,19,35,2
1,10225,1,1,1,2,33.53781111,-86.7564,1,0,AL,BIRMINGHAM,Dark Lighted,350,9,4,2018,23,10,3
1,10226,1,0,1,1,32.59860278,-86.8159,1,0,AL,Unknown,Daylight,0,10,4,2018,15,55,1
1,10227,2,0,3,2,30.60504722,-88.1637,1,0,AL,MOBILE,Daylight,2100,11,4,2018,11,0,1
1,10228,1,0,1,1,33.92725,-86.81,1,0,AL,Unknown,Daylight,0,12,4,2018,14,45,1
1,10229,2,0,4,1,33.10420556,-86.0074,2,0,AL,Unknown,Daylight,0,12,4,2018,14,37,1
1,10230,2,0,3,1,34.62795,-86.9118,1,0,AL,Unknown,Dark Lighted,9997,13,4,2018,2,20,3
1,10231,1,0,1,1,33.7748,-86.2812,1,0,AL,Unknown,Dark Not Lighted,0,13,4,2018,21,58,2
1,10232,3,0,3,2,34.87275556,-86.73100000000001,1,0,AL,Unknown,Dark Not Lighted,0,13,4,2018,23,0,2
