state,state_case,veh_crash,pedestrians,motorists_involved,rural_urban,latitude,longitude,fatalities,drunk_drivers,state_name,city_name,lighting_name,city,day,month,year,hour,minute,light_conditions
1,10023,1,0,2,1,31.75038889,-88.0443,2,0,AL,Unknown,Dark Not Lighted,0,10,1,2012,20,15,2
1,10024,1,0,1,1,33.56985833,-86.4463,1,0,AL,Unknown,Daylight,0,10,1,2012,15,10,1
1,10025,1,0,1,1,33.27090833,-87.7438,1,0,AL,Unknown,Daylight,0,12,1,2012,6,45,1
1,10026,1,0,2,1,33.93598333,-87.72399999999999,1,0,AL,Unknown,Dark Not Lighted,0,13,1,2012,21,30,2
1,10027,1,0,1,2,32.30963889,-86.2807,1,1,AL,MONTGOMERY,Dark Not Lighted,2130,14,1,2012,1,20,2
1,10028,2,0,3,2,31.09773333,-85.4449,1,0,AL,Unknown,Dark Lighted,0,14,1,2012,19,30,3
1,10029,2,0,5,1,32.26710833,-87.6254,1,0,AL,Unknown,Daylight,0,14,1,2012,7,0,1
1,10030,1,0,1,2,33.54263056,-86.5625,1,1,AL,LEEDS,Dark Lighted,1850,14,1,2012,23,49,3
1,10031,1,0,1,1,34.72013611,-86.4897,1,1,AL,Unknown,Dark Not Lighted,0,14,1,2012,5,50,2
1,10032,2,0,3,1,34.78547778,-85.5966,1,0,AL,Unknown,Dusk,0,14,1,2012,17,17,5
1,10033,1,1,1,2,30.65705278,-88.2449,1,0,AL,Unknown,Dark Not Lighted,0,15,1,2012,22,20,2
1,10034,1,0,4,1,31.25939167,-86.6083,1,0,AL,Unknown,Daylight,0,16,1,2012,14,20,1
1,10035,1,0,1,1,31.27647222,-86.1811,1,0,AL,Unknown,Dark Not Lighted,0,16,1,2012,1,30,2
1,10036,1,0,1,1,30.543225,-88.2278,1,0,AL,Unknown,Daylight,0,17,1,2012,6,50,1
1,10037,1,0,1,1,31.22416389,-85.6378,1,1,AL,Unknown,Dark Not Lighted,0,18,1,2012,23,50,2
1,10038,1,0,3,1,33.38549167,-86.03299999999999,1,0,AL,WALDO,Daylight,3163,20,1,2012,6,30,1
1,10039,1,1,1,2,33.18337778,-87.5546,1,1,AL,TUSCALOOSA,Dark Not Lighted,3050,20,1,2012,23,31,2
1,10040,2,0,3,2,31.16811389,-85.3772,1,0,AL,Unknown,Daylight,0,20,1,2012,12,59,1
1,10041,2,0,3,2,32.38368056,-86.3805,1,1,AL,MONTGOMERY,Dark Not Lighted,2130,21,1,2012,20,29,2
1,10042,1,0,2,2,32.36253333,-86.2158,1,1,AL,MONTGOMERY,Dark Lighted,2130,21,1,2012,1,25,3
1,10043,1,0,2,1,31.14464444,-86.8661,1,1,AL,Unknown,Dark Not Lighted,0,21,1,2012,1,33,2
1,10044,1,0,1,1,31.72568611,-86.0322,1,0,AL,Unknown,Daylight,0,26,1,2012,13,40,1
1,10045,2,0,2,1,33.34107222,-87.5648,1,0,AL,Unknown,Daylight,0,26,1,2012,10,49,1
1,10046,2,0,2,2,30.72373333,-88.24799999999999,1,0,AL,Unknown,Dawn,0,28,1,2012,6,25,4
1,10047,1,0,1,1,33.09492222,-87.2263,1,1,AL,Unknown,Daylight,0,28,1,2012,15,20,1
1,10048,1,0,1,1,33.12414722,-85.3269,1,1,AL,Unknown,Dark Not Lighted,0,28,1,2012,1,50,2
1,10049,1,0,1,2,30.667125,-88.1705,1,1,AL,MOBILE,Dark Lighted,2100,18,1,2012,4,30,3
1,10050,2,0,2,2,31.25563056,-85.4343,1,0,AL,DOTHAN,Dark Lighted,930,25,1,2012,20,40,3
1,10051,1,0,1,1,34.36448056,-86.1138,1,1,AL,Unknown,Daylight,0,30,1,2012,14,36,1
1,10052,1,0,1,2,32.43648333,-85.0242,1,1,AL,PHENIX CITY,Daylight,2440,30,1,2012,8,44,1
1,10053,1,1,3,2,32.47655556,-86.4736,1,0,AL,PRATTVILLE,Dark Lighted,2540,31,1,2012,17,42,3
1,10054,2,0,2,2,34.68354722,-86.7348,1,2,AL,MADISON,Dark Lighted,1970,30,1,2012,23,30,3
1,10055,1,1,1,2,33.59749167,-85.9408,1,0,AL,OXFORD,Dark Not Lighted,2370,14,1,2012,23,55,2
1,10056,2,0,2,2,32.88121111,-85.3906,1,0,AL,LAFAYETTE,Dark Lighted,1820,23,1,2012,18,0,3
1,10057,2,0,3,2,33.61210556,-86.6874,1,0,AL,BIRMINGHAM,Daylight,350,24,1,2012,7,18,1
1,10058,2,0,2,1,34.59659722,-85.9966,1,0,AL,Unknown,Daylight,0,1,2,2012,15,0,1
1,10059,2,1,2,2,33.21926667,-87.5857,1,0,AL,NORTHPORT,Dark Lighted,2260,1,2,2012,20,39,3
1,10060,1,0,2,1,32.01673056,-86.36,1,1,AL,Unknown,Daylight,0,1,2,2012,14,45,1
1,10061,1,0,4,1,32.74463611,-85.2821,2,0,AL,Unknown,Daylight,0,4,2,2012,9,24,1
1,10063,1,0,1,1,33.816825,-86.3717,1,1,AL,Unknown,Dark Not Lighted,0,4,2,2012,21,50,2
1,10064,2,0,3,2,33.57028611,-86.9,1,0,AL,Unknown,Dark Lighted,0,6,2,2012,18,5,3
1,10065,1,0,1,1,34.75231944,-86.8246,1,1,AL,Unknown,Dark Not Lighted,0,7,2,2012,23,15,2
1,10066,2,0,3,2,34.04098611,-86.8854,2,0,AL,Unknown,Dusk,9997,7,2,2012,16,47,5
1,10067,1,1,1,1,33.81774722,-86.5976,1,0,AL,Unknown,Dark Not Lighted,0,8,2,2012,17,50,2
1,10068,2,0,2,2,34.17370278,-86.8926,1,0,AL,CULLMAN,Daylight,830,8,2,2012,16,5,1
1,10069,1,1,1,2,34.77935,-86.6166,1,0,AL,HUNTSVILLE,Dark Lighted,1730,9,2,2012,5,46,3
1,10070,1,0,1,1,34.94517778,-87.6268,1,0,AL,Unknown,Dark Not Lighted,0,9,2,2012,6,0,2
1,10071,2,0,3,2,31.14635278,-85.51100000000001,1,1,AL,MALVERN,Dark Not Lighted,1990,11,2,2012,0,50,2
1,10072,1,0,1,2,30.24903056,-87.7011,1,1,AL,GULF SHORES,Dark Lighted,1493,2,2,2012,23,52,3
1,10073,2,0,5,2,33.49045278,-86.9073,1,0,AL,FAIRFIELD,Dark Lighted,1110,28,1,2012,22,40,3
1,10074,3,0,5,2,34.32125556,-86.3122,1,0,AL,GUNTERSVILLE,Daylight,1500,7,2,2012,13,40,1
1,10075,3,0,5,2,34.73763333,-86.6061,1,2,AL,HUNTSVILLE,Daylight,1730,15,2,2012,15,48,1
1,10076,1,0,1,2,30.35567778,-87.6788,1,1,AL,FOLEY,Dark Lighted,1210,18,2,2012,4,38,3
1,10077,1,0,5,1,31.96683333,-87.6417,1,0,AL,Unknown,Daylight,9997,19,2,2012,17,16,1
1,10078,2,0,3,2,32.42306389,-87.0024,1,0,AL,SELMA,Daylight,2760,24,2,2012,13,35,1
1,10079,2,0,2,2,33.18965278,-87.4585,1,0,AL,TUSCALOOSA,Daylight,3050,5,1,2012,8,44,1
1,10080,3,0,5,1,34.17608611,-86.3477,1,0,AL,Unknown,Dark Not Lighted,0,16,1,2012,18,25,2
1,10081,1,1,1,2,32.34402778,-86.2239,1,0,AL,MONTGOMERY,Dark Lighted,2130,28,1,2012,6,7,3
1,10082,1,0,1,2,34.06635833,-87.5435,1,0,AL,LYNN,Dawn,1953,21,1,2012,6,35,4
1,10083,1,0,1,2,30.54553611,-87.7423,1,0,AL,SILVERHILL,Daylight,2800,14,1,2012,6,27,1
1,10084,2,3,1,2,33.43299444,-86.8241,1,0,AL,HOOVER,Dark Lighted,1716,4,2,2012,23,38,3
1,10085,2,0,2,2,30.58463889,-88.1422,1,0,AL,MOBILE,Daylight,2100,5,2,2012,7,50,1
1,10086,2,0,2,1,34.39453056,-86.6752,1,0,AL,Unknown,Daylight,0,9,2,2012,9,30,1
1,10087,1,0,1,1,31.90223333,-87.3753,1,0,AL,Unknown,Daylight,0,10,2,2012,9,32,1
1,10088,1,0,1,1,34.79994167,-87.0717,1,0,AL,Unknown,Daylight,0,11,2,2012,8,30,1
1,10089,1,0,2,1,33.31189444,-87.8889,2,1,AL,Unknown,Dark Not Lighted,0,11,2,2012,3,30,2
1,10090,2,0,1,1,30.45783611,-87.7711,1,0,AL,Unknown,Dark Not Lighted,0,11,2,2012,2,27,2
1,10091,1,0,1,1,34.97799167,-87.2508,1,1,AL,Unknown,Daylight,0,12,2,2012,8,0,1
1,10092,1,0,1,2,33.35213611,-86.85600000000001,1,1,AL,HOOVER,Dark Not Lighted,1716,13,2,2012,1,5,2
1,10093,2,0,5,2,33.54654167,-86.5854,1,0,AL,Unknown,Daylight,0,15,2,2012,18,20,1
1,10094,1,0,2,1,33.24695556,-87.8409,1,1,AL,Unknown,Dark Not Lighted,0,15,2,2012,23,42,2
1,10095,1,0,1,1,32.90000833,-87.124,1,0,AL,Unknown,Daylight,0,18,2,2012,99,99,1
1,10096,1,0,4,1,31.72705278,-87.1004,2,0,AL,Unknown,Dusk,0,18,2,2012,16,41,5
1,10097,1,0,1,1,34.493,-87.37200000000001,1,0,AL,Unknown,Daylight,0,18,2,2012,13,30,1
1,10098,1,0,2,1,33.705575,-86.7592,2,0,AL,Unknown,Dark Not Lighted,0,19,2,2012,17,55,2
1,10099,1,0,2,1,33.95125556,-86.3859,1,0,AL,Unknown,Daylight,0,19,2,2012,14,35,1
1,10100,1,0,1,1,33.79484167,-86.6163,1,0,AL,Unknown,Daylight,0,20,2,2012,14,25,1
1,10101,2,0,4,2,34.02849444,-86.9013,1,0,AL,Unknown,Daylight,9997,21,2,2012,14,0,1
1,10102,1,0,1,1,33.70283889,-86.2037,1,0,AL,Unknown,Daylight,0,22,2,2012,10,25,1
1,10103,1,0,1,1,33.7317,-87.0156,1,0,AL,Unknown,Dark Not Lighted,0,26,2,2012,4,5,2
1,10104,1,1,1,2,32.31258611,-86.22399999999999,1,0,AL,MONTGOMERY,Dark Lighted,2130,12,2,2012,19,57,3
1,10105,2,0,5,2,31.98757778,-85.1144,1,0,AL,EUFAULA,Daylight,1050,21,2,2012,11,50,1
1,10106,2,0,2,2,31.33111944,-85.8119,1,0,AL,ENTERPRISE,Daylight,1030,21,2,2012,12,51,1
1,10107,2,0,2,2,34.68881667,-86.7212,1,0,AL,MADISON,Daylight,1970,29,2,2012,11,50,1
1,10108,3,0,6,1,34.13128889,-85.8459,1,1,AL,Unknown,Dark Not Lighted,0,9,2,2012,20,59,2
1,10109,2,0,2,2,30.76359167,-88.1578,1,1,AL,PRICHARD,Daylight,2550,18,2,2012,7,2,1
1,10110,3,0,3,1,34.60483333,-85.9917,1,0,AL,Unknown,Dawn,0,21,2,2012,6,49,4
1,10111,1,0,1,1,34.54180278,-86.5334,1,1,AL,Unknown,Daylight,0,22,2,2012,13,20,1
1,10112,1,0,2,2,32.36681111,-86.3169,1,1,AL,MONTGOMERY,Dusk,2130,26,2,2012,16,40,5
1,10113,2,0,3,1,32.77323889,-87.2784,2,0,AL,Unknown,Dark Not Lighted,0,26,2,2012,0,40,2
1,10114,1,0,2,1,30.829125,-88.2649,1,0,AL,Unknown,Dark Not Lighted,0,27,2,2012,23,45,2
1,10115,2,0,3,1,34.08721111,-85.4491,1,0,AL,Unknown,Dark Not Lighted,0,27,2,2012,18,15,2
1,10116,1,0,2,2,30.65115278,-88.1217,1,0,AL,MOBILE,Daylight,2100,16,2,2012,12,40,1
1,10117,2,1,2,1,32.53561667,-85.5496,1,0,AL,Unknown,Daylight,0,27,2,2012,10,4,1
1,10119,2,0,2,1,31.42221667,-85.5208,1,0,AL,Unknown,Dusk,0,24,2,2012,17,40,5
1,10120,2,0,4,1,34.22429722,-86.9016,1,0,AL,Unknown,Daylight,0,27,2,2012,10,25,1
1,10121,2,0,2,2,34.82889167,-87.6845,1,0,AL,FLORENCE,Dark Lighted,1200,8,3,2012,21,32,3
1,10122,2,0,4,2,31.45667778,-85.6661,1,0,AL,OZARK,Dark Not Lighted,2380,9,3,2012,22,0,2
1,10123,1,0,1,2,33.28321389,-87.5705,1,1,AL,NORTHPORT,Dark Not Lighted,2260,13,3,2012,19,3,2
1,10124,1,0,1,2,31.71631389,-86.2594,1,0,AL,LUVERNE,Dark Lighted,1950,14,3,2012,0,3,3
1,10125,1,0,3,2,33.859525,-87.2809,1,0,AL,JASPER,Dark Lighted,1780,22,3,2012,20,39,3
1,10126,3,0,4,2,32.97595556,-85.9326,1,0,AL,ALEXANDER CITY,Daylight,60,24,3,2012,9,3,1
1,10127,1,0,1,2,33.463425,-86.8254,1,0,AL,HOMEWOOD,Daylight,1710,19,2,2012,11,37,1
1,10128,1,0,1,1,33.22044167,-87.4397,1,1,AL,Unknown,Dark Not Lighted,0,1,3,2012,0,1,2
1,10129,1,0,1,1,31.09388056,-87.2761,1,1,AL,Unknown,Dark Not Lighted,0,2,3,2012,20,0,2
1,10130,2,0,5,1,32.57865,-85.3226,1,1,AL,Unknown,Daylight,0,2,3,2012,13,45,1
1,10131,1,0,1,2,34.62908611,-86.5377,1,1,AL,HUNTSVILLE,Dark Lighted,1730,2,3,2012,1,33,3
1,10132,1,0,1,1,31.11363056,-87.2103,1,0,AL,Unknown,Dark Not Lighted,0,2,3,2012,0,30,2
1,10133,1,0,2,1,31.34761667,-87.2072,1,0,AL,Unknown,Daylight,0,4,3,2012,16,50,1
1,10134,2,0,2,2,33.61077778,-86.963,1,0,AL,Unknown,Dark Lighted,20,4,3,2012,2,25,3
1,10135,1,0,2,1,31.28865278,-85.9927,1,1,AL,Unknown,Dark Not Lighted,0,5,3,2012,21,20,2
1,10136,1,0,1,1,31.55350278,-87.816,1,1,AL,Unknown,Dark Not Lighted,0,6,3,2012,2,15,2
1,10137,2,0,2,1,34.61468333,-86.3769,1,0,AL,Unknown,Dawn,0,6,3,2012,5,45,4
1,10138,1,0,1,1,30.38483333,-87.6309,1,0,AL,Unknown,Daylight,0,7,3,2012,10,10,1
1,10139,2,0,2,1,34.94683056,-86.5718,1,0,AL,Unknown,Daylight,0,7,3,2012,17,0,1
1,10140,2,0,3,1,34.74498056,-86.4486,1,0,AL,Unknown,Daylight,0,8,3,2012,17,5,1
1,10141,3,0,3,2,33.57522778,-86.72,1,0,AL,BIRMINGHAM,Dark Lighted,350,9,3,2012,5,25,3
1,10142,1,0,2,1,34.86058056,-87.9303,1,0,AL,Unknown,Daylight,0,10,3,2012,11,30,1
1,10143,3,0,7,1,33.642775,-86.0256,2,0,AL,Unknown,Dusk,0,10,3,2012,18,10,5
1,10144,2,0,2,1,34.35980833,-85.8121,1,1,AL,Unknown,Dark Not Lighted,0,1,3,2012,19,16,2
1,10145,2,0,3,1,34.26905,-86.0591,1,1,AL,Unknown,Dusk,0,10,3,2012,18,3,5
1,10146,2,0,5,1,33.07473611,-86.5716,1,0,AL,Unknown,Daylight,0,10,3,2012,8,15,1
1,10147,1,0,1,2,32.50108611,-87.0471,1,0,AL,Unknown,Dark Not Lighted,9997,11,3,2012,19,20,2
1,10148,2,0,6,1,33.85325556,-85.9156,1,0,AL,Unknown,Daylight,0,11,3,2012,17,5,1
1,10149,2,0,4,1,34.75866944,-87.9926,1,0,AL,Unknown,Daylight,0,13,3,2012,15,0,1
1,10150,1,1,2,2,32.46868889,-86.4491,1,0,AL,PRATTVILLE,Dark Lighted,2540,13,3,2012,20,11,3
1,10151,1,0,1,1,30.93755833,-87.8108,1,0,AL,Unknown,Daylight,0,13,3,2012,7,15,1
1,10152,3,0,7,1,32.07732778,-86.3017,1,0,AL,Unknown,Daylight,0,15,3,2012,18,17,1
1,10153,1,1,1,2,30.684225,-88.2254,1,0,AL,MOBILE,Dark Lighted,2100,15,3,2012,5,48,3
1,10154,6,0,7,2,30.661125,-88.2254,1,0,AL,MOBILE,Daylight,2100,16,3,2012,10,8,1
1,10155,2,0,3,1,30.463075,-88.1148,1,0,AL,Unknown,Daylight,0,16,3,2012,15,30,1
1,10156,1,0,1,1,32.52451944,-86.8978,1,0,AL,Unknown,Dark Not Lighted,0,17,3,2012,2,10,2
1,10157,2,1,2,2,30.67800278,-88.0805,1,1,AL,MOBILE,Dark Lighted,2100,17,3,2012,21,10,3
1,10158,1,0,1,1,34.49536389,-86.234,1,0,AL,Unknown,Daylight,0,18,3,2012,17,50,1
1,10159,1,1,1,1,30.29743333,-87.6688,1,1,AL,GULF SHORES,Dark Not Lighted,1493,21,2,2012,18,0,2
1,10160,2,0,2,2,30.28985556,-87.6295,1,0,AL,ORANGE BEACH,Daylight,2355,22,2,2012,12,50,1
1,10161,1,0,1,1,33.74445278,-86.0489,1,1,AL,Unknown,Dark Not Lighted,0,18,3,2012,0,10,2
1,10162,2,0,2,1,34.36908611,-86.5109,2,1,AL,Unknown,Dark Not Lighted,0,19,3,2012,19,45,2
1,10163,1,0,1,1,34.88002222,-86.5889,1,0,AL,Unknown,Dark Not Lighted,0,21,3,2012,19,5,2
1,10164,1,0,3,2,30.69046667,-88.0571,1,0,AL,MOBILE,Dark Lighted,2100,21,3,2012,23,27,3
1,10165,1,0,7,1,31.50639722,-86.9222,1,0,AL,Unknown,Daylight,0,10,3,2012,10,40,1
1,10166,2,0,2,2,34.17789722,-85.76,1,0,AL,LEESBURG,Daylight,1852,28,3,2012,14,33,1
1,10167,2,0,2,2,32.30666667,-86.3986,1,0,AL,MONTGOMERY,Daylight,2130,15,3,2012,15,59,1
1,10168,3,0,4,1,33.12571389,-87.4834,1,0,AL,Unknown,Daylight,0,18,3,2012,10,38,1
1,10169,1,0,1,1,32.55512778,-87.0389,1,1,AL,Unknown,Dark Not Lighted,0,22,3,2012,23,30,2
1,10170,2,0,4,1,33.00632778,-86.706,1,0,AL,Unknown,Daylight,0,23,3,2012,17,0,1
1,10171,2,0,3,2,33.12048611,-86.75299999999999,1,0,AL,CALERA,Daylight,530,23,3,2012,10,46,1
1,10172,1,0,1,1,32.92735278,-86.696,1,0,AL,Unknown,Daylight,0,24,3,2012,16,0,1
1,10173,2,0,3,1,33.807075,-87.1434,1,0,AL,Unknown,Daylight,0,24,3,2012,15,5,1
1,10174,1,1,1,1,32.59458889,-85.2226,1,0,AL,Unknown,Dark Not Lighted,0,25,3,2012,5,20,2
1,10175,1,0,1,1,32.05656111,-86.4164,1,0,AL,Unknown,Daylight,0,25,3,2012,17,25,1
1,10176,2,0,1,2,33.19353056,-87.5618,1,1,AL,TUSCALOOSA,Dark Lighted,3050,27,3,2012,19,53,3
1,10177,1,0,1,1,30.47251667,-87.7594,1,0,AL,Unknown,Daylight,0,28,3,2012,9,30,1
1,10178,2,0,3,1,33.47675556,-87.0877,1,0,AL,BIRMINGHAM,Dark Not Lighted,350,29,3,2012,19,55,2
1,10179,2,0,3,1,33.95588889,-87.0081,2,0,AL,Unknown,Dark Not Lighted,0,29,3,2012,21,5,2
1,10180,1,4,1,2,33.21945556,-87.5913,1,1,AL,NORTHPORT,Daylight,2260,31,3,2012,16,23,1
1,10181,2,0,4,2,33.17017778,-87.3406,1,0,AL,COALING,Dusk,718,31,3,2012,18,37,5
1,10182,1,0,2,1,34.17429722,-87.8371,1,0,AL,Unknown,Dark Not Lighted,0,31,3,2012,20,45,2
1,10183,1,0,1,2,33.64474167,-86.7722,1,0,AL,Unknown,Daylight,0,31,3,2012,7,25,1
1,10184,1,0,1,1,31.3972,-85.5659,1,1,AL,Unknown,Dark Not Lighted,0,31,3,2012,2,15,2
1,10185,4,0,4,1,33.37400556,-86.6657,1,0,AL,Unknown,Dark Not Lighted,0,1,4,2012,0,40,2
1,10186,1,0,1,2,31.33288889,-85.7987,1,0,AL,ENTERPRISE,Daylight,1030,3,4,2012,8,10,1
1,10187,1,0,1,2,31.32627778,-85.5268,1,0,AL,PINCKARD,Dark Not Lighted,2470,10,4,2012,2,17,2
1,10188,1,0,1,2,34.1733,-86.1536,1,0,AL,BOAZ,Dark Lighted,400,14,4,2012,5,7,3
1,10189,1,1,1,2,33.53476667,-86.7545,1,0,AL,BIRMINGHAM,Daylight,350,3,4,2012,12,45,1
1,10190,1,0,1,1,33.48401667,-86.5256,1,1,AL,Unknown,Daylight,0,1,4,2012,17,30,1
1,10191,1,0,1,1,32.44461389,-86.4902,1,0,AL,Unknown,Daylight,0,2,4,2012,17,0,1
1,10192,1,0,1,1,33.77373889,-86.9333,1,0,AL,Unknown,Daylight,0,2,4,2012,14,16,1
1,10193,2,0,4,1,31.31808611,-86.4069,1,0,AL,SANFORD,Daylight,2712,4,4,2012,16,3,1
1,10194,1,0,1,1,33.83248056,-86.8337,1,1,AL,Unknown,Daylight,0,5,4,2012,15,55,1
1,10195,1,0,1,1,32.44435556,-86.5894,1,1,AL,Unknown,Daylight,0,5,4,2012,11,20,1
1,10196,1,0,1,1,32.48331389,-85.738,1,1,AL,Unknown,Dark Not Lighted,0,6,4,2012,23,12,2
1,10197,1,0,1,1,34.29494722,-86.0382,1,1,AL,Unknown,Dark Not Lighted,0,7,4,2012,19,25,2
1,10198,1,0,2,1,33.03678889,-87.3536,1,0,AL,Unknown,Daylight,0,7,4,2012,12,10,1
1,10199,1,0,1,1,32.6722,-86.6452,1,0,AL,Unknown,Dark Not Lighted,0,10,4,2012,4,45,2
1,10200,2,0,3,1,34.26475,-85.9799,1,0,AL,Unknown,Daylight,0,12,4,2012,15,50,1
1,10201,1,0,1,1,33.46076111,-85.7294,1,0,AL,Unknown,Daylight,0,13,4,2012,12,30,1
1,10202,2,0,3,1,32.50154444,-86.4184,1,0,AL,Unknown,Dark Not Lighted,0,23,3,2012,23,29,2
1,10203,1,1,3,2,30.71968056,-88.1857,1,0,AL,MOBILE,Dark Not Lighted,2100,15,4,2012,1,20,2
1,10204,3,0,3,2,30.64061389,-88.1186,1,1,AL,MOBILE,Dark Lighted,2100,14,4,2012,23,0,3
1,10205,1,1,1,2,34.72790278,-86.6988,1,0,AL,HUNTSVILLE,Daylight,1730,26,1,2012,15,0,1
1,10206,1,2,1,2,33.42180556,-86.9487,2,0,AL,BESSEMER,Dark Not Lighted,330,2,3,2012,21,49,2
1,10207,1,0,1,1,31.76142778,-85.9614,1,0,AL,Unknown,Daylight,0,29,3,2012,13,50,1
1,10208,2,0,2,1,34.54669444,-86.5876,1,0,AL,Unknown,Daylight,0,6,3,2012,16,10,1
1,10209,2,0,2,2,33.41114167,-86.9572,1,0,AL,BESSEMER,Daylight,330,9,4,2012,16,17,1
1,10210,1,0,2,1,34.85004722,-87.2554,2,0,AL,Unknown,Daylight,0,9,4,2012,14,45,1
1,10211,1,0,3,1,31.09962778,-87.48,2,1,AL,Unknown,Daylight,0,12,4,2012,13,7,1
1,10212,2,0,4,1,34.51621111,-87.206,1,0,AL,Unknown,Dark Unknown Lighting,0,13,4,2012,23,45,6
1,10213,1,0,2,1,31.93489722,-85.4979,1,1,AL,Unknown,Daylight,0,13,4,2012,18,15,1
1,10214,2,0,4,2,30.65609167,-87.9076,1,0,AL,DAPHNE,Daylight,860,14,4,2012,10,44,1
1,10215,1,0,1,1,33.49191667,-86.5419,1,1,AL,Unknown,Daylight,0,14,4,2012,18,25,1
1,10216,2,0,3,1,30.83109722,-88.3854,1,0,AL,Unknown,Daylight,0,15,4,2012,13,55,1
1,10217,3,0,7,1,33.85987778,-87.2654,1,0,AL,JASPER,Daylight,1780,17,4,2012,17,38,1
1,10218,2,0,7,1,33.13174444,-87.7452,1,0,AL,Unknown,Daylight,0,17,4,2012,6,37,1
1,10219,1,1,1,1,34.96871667,-87.5229,1,0,AL,Unknown,Daylight,0,17,4,2012,8,15,1
1,10220,2,0,4,2,33.28593056,-86.8812,1,0,AL,HELENA,Daylight,1630,18,4,2012,8,55,1
1,10221,2,0,2,1,34.08630833,-85.4618,1,0,AL,Unknown,Dark Not Lighted,0,18,4,2012,21,25,2
1,10222,1,0,1,1,34.80781944,-87.9013,1,1,AL,Unknown,Dark Not Lighted,0,19,4,2012,21,25,2
1,10223,1,0,1,2,30.59889167,-88.1633,1,1,AL,MOBILE,Dark Not Lighted,2100,19,4,2012,22,20,2
1,10224,1,0,1,1,32.18173889,-86.7133,1,1,AL,MOSSES,Dawn,2147,21,4,2012,6,45,4
1,10225,1,0,2,1,30.61815,-88.2428,1,1,AL,Unknown,Dark Not Lighted,0,21,4,2012,3,28,2
1,10226,2,0,2,1,33.51423889,-87.1341,1,0,AL,Unknown,Daylight,0,23,4,2012,13,40,1
1,10227,2,0,19,1,32.25585833,-87.4026,1,0,AL,Unknown,Daylight,0,23,4,2012,15,25,1
1,10228,1,0,2,1,33.98773056,-87.4781,1,0,AL,Unknown,Daylight,0,23,4,2012,11,30,1
1,10229,1,0,1,1,33.92723889,-86.6036,1,0,AL,Unknown,Dark Not Lighted,0,24,4,2012,4,50,2
1,10230,1,0,1,1,33.10479167,-86.7502,1,0,AL,CALERA,Dawn,530,25,4,2012,5,30,4
1,10231,1,0,1,1,31.33153056,-87.1277,1,1,AL,Unknown,Dark Not Lighted,0,27,4,2012,21,5,2
